management,"{'concepts': 0.023255813953488372, 'including': 0.023255813953488372, 'information': 0.023255813953488372, 'relations': 0.023255813953488372, 'systems': 0.023255813953488372, 'issues': 0.023255813953488372, 'corporate': 0.015503875968992248, 'supply': 0.015503875968992248, 'sales': 0.015503875968992248, 'immunization': 0.015503875968992248, 'performance': 0.015503875968992248, 'comprising': 0.015503875968992248, 'activities': 0.015503875968992248, 'international': 0.015503875968992248, 'managing': 0.015503875968992248, 'operations': 0.015503875968992248, 'design': 0.015503875968992248, 'problems': 0.015503875968992248, 'work': 0.015503875968992248, 'high': 0.015503875968992248, 'finance': 0.007751937984496124, 'accounting': 0.007751937984496124, 'context': 0.007751937984496124, 'short': 0.007751937984496124, 'business': 0.007751937984496124, 'manufacturing': 0.007751937984496124, 'control': 0.007751937984496124, 'impact': 0.007751937984496124, 'warehousing': 0.007751937984496124, 'big': 0.007751937984496124, 'marketing': 0.007751937984496124, 'organizational': 0.007751937984496124, 'monograph': 0.007751937984496124, 'within': 0.007751937984496124, 'assertions': 0.007751937984496124, 'capital': 0.007751937984496124, 'markets': 0.007751937984496124, 'systemic': 0.007751937984496124, 'analysis': 0.007751937984496124, 'managerial': 0.007751937984496124, 'lessons': 0.007751937984496124, 'time': 0.007751937984496124, 'resources': 0.007751937984496124, 'developing': 0.007751937984496124, 'new': 0.007751937984496124, 'e': 0.007751937984496124, 'practice': 0.007751937984496124, 'accident': 0.007751937984496124, 'eg': 0.007751937984496124, 'change': 0.007751937984496124, 'evaluation': 0.007751937984496124, 'program': 0.007751937984496124, 'courses': 0.007751937984496124, 'students': 0.007751937984496124, 'mobile': 0.007751937984496124, 'management': 0.007751937984496124, 'emerging': 0.007751937984496124, 'decision': 0.007751937984496124, 'needs': 0.007751937984496124, 'position': 0.007751937984496124, 'career': 0.007751937984496124, 'models': 0.007751937984496124, 'consumer': 0.007751937984496124, 'function': 0.007751937984496124, 'strategy': 0.007751937984496124, 'related': 0.007751937984496124, 'methods': 0.007751937984496124, 'body': 0.007751937984496124, 'institute': 0.007751937984496124, 'risk': 0.007751937984496124, 'determining': 0.007751937984496124, 'communication': 0.007751937984496124, 'fast': 0.007751937984496124, 'erp': 0.007751937984496124, 'challenges': 0.007751937984496124, 'frameworks': 0.007751937984496124, 'overview': 0.007751937984496124, 'across': 0.007751937984496124, 'detailed': 0.007751937984496124, 'theory': 0.007751937984496124, 'implementation': 0.007751937984496124, 'decisions': 0.007751937984496124, 'securities': 0.007751937984496124, 'nature': 0.007751937984496124, 'major': 0.007751937984496124, 'canadian': 0.007751937984496124, 'techniques': 0.007751937984496124, 'efficient': 0.007751937984496124, 'linear': 0.007751937984496124, 'governance': 0.007751937984496124, 'service': 0.007751937984496124, 'faculty': 0.007751937984496124, 'object': 0.007751937984496124, 'process': 0.007751937984496124, 'virtual': 0.007751937984496124, 'role': 0.007751937984496124, 'case': 0.007751937984496124, 'standards': 0.007751937984496124, 'security': 0.007751937984496124, 'data': 0.007751937984496124, 'interest': 0.007751937984496124, 'applications': 0.007751937984496124, 'distributed': 0.007751937984496124}"
strategic,"{'management': 0.19047619047619047, 'governance': 0.09523809523809523, 'entrepreneurship': 0.09523809523809523, 'promotional': 0.09523809523809523, 'level': 0.047619047619047616, 'decisions': 0.047619047619047616, 'formulation': 0.047619047619047616, 'fit': 0.047619047619047616, 'tactical': 0.047619047619047616, 'approach': 0.047619047619047616, 'change': 0.047619047619047616, 'levels': 0.047619047619047616, 'competitive': 0.047619047619047616, 'systems': 0.047619047619047616, 'implications': 0.047619047619047616}"
arise,{'within': 1.0}
context,"{'business': 0.08, 'specific': 0.08, 'community': 0.08, 'problems': 0.08, 'order': 0.04, 'operations': 0.04, 'via': 0.04, 'intercultural': 0.04, 'review': 0.04, 'integrated': 0.04, 'utilization': 0.04, 'changing': 0.04, 'marketing': 0.04, 'electronic': 0.04, 'normative': 0.04, 'physiology': 0.04, 'evaluation': 0.04, 'free': 0.04, 'dealing': 0.04, 'picture': 0.04, 'data': 0.04}"
tehnological,{'environments': 1.0}
introduces,{'students': 1.0}
statements,"{'organization': 0.1111111111111111, 'play': 0.1111111111111111, 'introduction': 0.1111111111111111, 'professional': 0.1111111111111111, 'accounting': 0.1111111111111111, 'cost': 0.1111111111111111, 'development': 0.1111111111111111, 'assets': 0.1111111111111111, 'extreme': 0.1111111111111111}"
accounting,"{'practices': 0.1111111111111111, 'system': 0.07407407407407407, 'information': 0.07407407407407407, 'policy': 0.037037037037037035, 'introduction': 0.037037037037037035, 'distinct': 0.037037037037037035, 'decision': 0.037037037037037035, 'cost': 0.037037037037037035, 'agency': 0.037037037037037035, 'tax': 0.037037037037037035, 'business': 0.037037037037037035, 'development': 0.037037037037037035, 'accounting': 0.037037037037037035, 'profession': 0.037037037037037035, 'performance': 0.037037037037037035, 'profit': 0.037037037037037035, 'cycle': 0.037037037037037035, 'assets': 0.037037037037037035, 'partnerships': 0.037037037037037035, 'government': 0.037037037037037035, 'new': 0.037037037037037035, 'aggregate': 0.037037037037037035, 'policies': 0.037037037037037035}"
system,"{'functions': 0.07142857142857142, 'architectures': 0.07142857142857142, 'produces': 0.03571428571428571, 'relates': 0.03571428571428571, 'firm': 0.03571428571428571, 'principles': 0.03571428571428571, 'characteristics': 0.03571428571428571, 'thinking': 0.03571428571428571, 'accounting': 0.03571428571428571, 'implementation': 0.03571428571428571, 'viewpoint': 0.03571428571428571, 'protection': 0.03571428571428571, 'consciousness': 0.03571428571428571, 'basic': 0.03571428571428571, 'whereby': 0.03571428571428571, 'file': 0.03571428571428571, 'security': 0.03571428571428571, 'context': 0.03571428571428571, 'components': 0.03571428571428571, 'structure': 0.03571428571428571, 'design': 0.03571428571428571, 'usability': 0.03571428571428571, 'level': 0.03571428571428571, 'tuning': 0.03571428571428571, 'family': 0.03571428571428571, 'architecture': 0.03571428571428571}"
produces,{'emphasis': 1.0}
emphasis,"{'placed': 0.1111111111111111, 'applied': 0.07407407407407407, 'context': 0.07407407407407407, 'applications': 0.07407407407407407, 'computer': 0.037037037037037035, 'understanding': 0.037037037037037035, 'assets': 0.037037037037037035, 'quality': 0.037037037037037035, 'liabilities': 0.037037037037037035, 'information': 0.037037037037037035, 'upon': 0.037037037037037035, 'interconnection': 0.037037037037037035, 'management': 0.037037037037037035, 'course': 0.037037037037037035, 'statistics': 0.037037037037037035, 'hilbert': 0.037037037037037035, 'markov': 0.037037037037037035, 'data': 0.037037037037037035, 'logic': 0.037037037037037035, 'underlying': 0.037037037037037035, 'application': 0.037037037037037035, 'statistical': 0.037037037037037035}"
placed,"{'understanding': 0.3333333333333333, 'fundamental': 0.3333333333333333, 'performance': 0.3333333333333333}"
understanding,"{'brain': 0.2222222222222222, 'role': 0.1111111111111111, 'use': 0.1111111111111111, 'accounting': 0.1111111111111111, 'fundamental': 0.1111111111111111, 'limitations': 0.1111111111111111, 'published': 0.1111111111111111, 'basic': 0.1111111111111111}"
play,{'communicating': 1.0}
communicating,"{'meaningful': 0.5, 'agents': 0.5}"
meaningful,{'information': 1.0}
information,"{'systems': 0.4090909090909091, 'technology': 0.1590909090909091, 'retrieval': 0.13636363636363635, 'processing': 0.045454545454545456, 'firm': 0.022727272727272728, 'asymmetry': 0.022727272727272728, 'materials': 0.022727272727272728, 'examines': 0.022727272727272728, 'translated': 0.022727272727272728, 'resource': 0.022727272727272728, 'cramer': 0.022727272727272728, 'warfare': 0.022727272727272728, 'visualization': 0.022727272727272728, 'content': 0.022727272727272728, 'diffusion': 0.022727272727272728}"
firm,"{'estimates': 0.2, 'definition': 0.2, 'large': 0.2, 'needs': 0.2, 'topics': 0.2}"
estimates,"{'accounting': 0.5, 'bias': 0.5}"
policy,"{'choices': 0.07692307692307693, 'mergers': 0.07692307692307693, 'agency': 0.07692307692307693, 'students': 0.07692307692307693, 'towards': 0.07692307692307693, 'social': 0.07692307692307693, 'administrative': 0.07692307692307693, 'principles': 0.07692307692307693, 'emphasis': 0.07692307692307693, 'applications': 0.07692307692307693, 'technology': 0.07692307692307693, 'regulation': 0.07692307692307693, 'general': 0.07692307692307693}"
choices,"{'lives': 0.5, 'affect': 0.25, 'across': 0.25}"
affect,"{'numbers': 0.5, 'internal': 0.5}"
numbers,"{'fundamental': 0.14285714285714285, 'complex': 0.14285714285714285, 'characteristic': 0.14285714285714285, 'statements': 0.07142857142857142, 'continuity': 0.07142857142857142, 'exploration': 0.07142857142857142, 'central': 0.07142857142857142, 'supremum': 0.07142857142857142, 'sums': 0.07142857142857142, 'analytic': 0.07142857142857142, 'arithmetic': 0.07142857142857142}"
introduction,"{'study': 0.05714285714285714, 'statistical': 0.02857142857142857, 'management': 0.02857142857142857, 'supply': 0.02857142857142857, 'big': 0.02857142857142857, 'models': 0.02857142857142857, 'concepts': 0.02857142857142857, 'vector': 0.02857142857142857, 'differential': 0.02857142857142857, 'linear': 0.02857142857142857, 'proofs': 0.02857142857142857, 'elementary': 0.02857142857142857, 'brownian': 0.02857142857142857, 'computer': 0.02857142857142857, 'information': 0.014285714285714285, 'specific': 0.014285714285714285, 'business': 0.014285714285714285, 'problem': 0.014285714285714285, 'use': 0.014285714285714285, 'ideation': 0.014285714285714285, 'enterprise': 0.014285714285714285, 'quality': 0.014285714285714285, 'data': 0.014285714285714285, 'derivates': 0.014285714285714285, 'corporate': 0.014285714285714285, 'inferential': 0.014285714285714285, 'contemporary': 0.014285714285714285, 'major': 0.014285714285714285, 'roles': 0.014285714285714285, 'organization': 0.014285714285714285, 'main': 0.014285714285714285, 'limits': 0.014285714285714285, 'discrete': 0.014285714285714285, 'finite': 0.014285714285714285, 'predicate': 0.014285714285714285, 'axiomatic': 0.014285714285714285, 'nonparametric': 0.014285714285714285, 'nonlinear': 0.014285714285714285, 'algebraic': 0.014285714285714285, 'simple': 0.014285714285714285, 'applications': 0.014285714285714285, 'design': 0.014285714285714285, 'modelling': 0.014285714285714285, 'banach': 0.014285714285714285, 'spectral': 0.014285714285714285, 'stochastic': 0.014285714285714285, 'martingales': 0.014285714285714285, 'affine': 0.014285714285714285, 'denotational': 0.014285714285714285, 'programming': 0.014285714285714285, 'physical': 0.014285714285714285, 'syntactic': 0.014285714285714285, 'natural': 0.014285714285714285, 'game': 0.014285714285714285}"
technology,"{'forecasting': 0.12, 'tools': 0.04, 'impacts': 0.04, 'transfer': 0.04, 'solutions': 0.04, 'projects': 0.04, 'companies': 0.04, 'accounting': 0.04, 'enabled': 0.04, 'cost': 0.04, 'software': 0.04, 'implementation': 0.04, 'social': 0.04, 'supply': 0.04, 'products': 0.04, 'strategy': 0.04, 'r': 0.04, 'planning': 0.04, 'industry': 0.04, 'included': 0.04, 'program': 0.04, 'applications': 0.04, 'decision': 0.04}"
tools,"{'introduction': 0.08333333333333333, 'methods': 0.08333333333333333, 'systems': 0.08333333333333333, 'support': 0.041666666666666664, 'used': 0.041666666666666664, 'structured': 0.041666666666666664, 'business': 0.041666666666666664, 'lab': 0.041666666666666664, 'strategic': 0.041666666666666664, 'may': 0.041666666666666664, 'current': 0.041666666666666664, 'hand': 0.041666666666666664, 'best': 0.041666666666666664, 'enterprise': 0.041666666666666664, 'research': 0.041666666666666664, 'solve': 0.041666666666666664, 'information': 0.041666666666666664, 'associated': 0.041666666666666664, 'using': 0.041666666666666664, 'elements': 0.041666666666666664, 'e': 0.041666666666666664}"
support,"{'systems': 0.21428571428571427, 'vector': 0.14285714285714285, 'operational': 0.07142857142857142, 'operations': 0.07142857142857142, 'tools': 0.07142857142857142, 'programs': 0.07142857142857142, 'r': 0.07142857142857142, 'expert': 0.07142857142857142, 'world': 0.07142857142857142, 'business': 0.07142857142857142, 'commerce': 0.07142857142857142}"
operational,"{'tactical': 0.3333333333333333, 'semantics': 0.3333333333333333, 'decision': 0.16666666666666666, 'strategic': 0.16666666666666666}"
tactical,"{'strategic': 0.6666666666666666, 'applications': 0.3333333333333333}"
level,"{'processes': 0.1, 'material': 0.1, 'logical': 0.1, 'reserved': 0.1, 'management': 0.1, 'impact': 0.1, 'interaction': 0.1, 'case': 0.1, 'fault': 0.1, 'architectures': 0.1}"
processes,"{'contribution': 0.06060606060606061, 'underlying': 0.06060606060606061, 'hands': 0.06060606060606061, 'decision': 0.030303030303030304, 'behavioural': 0.030303030303030304, 'theories': 0.030303030303030304, 'data': 0.030303030303030304, 'organizational': 0.030303030303030304, 'attitudes': 0.030303030303030304, 'perception': 0.030303030303030304, 'eg': 0.030303030303030304, 'late': 0.030303030303030304, 'attention': 0.030303030303030304, 'underlie': 0.030303030303030304, 'major': 0.030303030303030304, 'historic': 0.030303030303030304, 'overview': 0.030303030303030304, 'impact': 0.030303030303030304, 'poisson': 0.030303030303030304, 'series': 0.030303030303030304, 'emphasis': 0.030303030303030304, 'review': 0.030303030303030304, 'discrete': 0.030303030303030304, 'hidden': 0.030303030303030304, 'finite': 0.030303030303030304, 'search': 0.030303030303030304, 'approximation': 0.030303030303030304, 'queuing': 0.030303030303030304, 'change': 0.030303030303030304, 'static': 0.030303030303030304}"
decision,"{'making': 0.6111111111111112, 'theory': 0.1111111111111111, 'support': 0.08333333333333333, 'problems': 0.05555555555555555, 'modeling': 0.027777777777777776, 'trees': 0.027777777777777776, 'makers': 0.027777777777777776, 'analysis': 0.027777777777777776, 'processes': 0.027777777777777776}"
making,"{'environments': 0.08333333333333333, 'language': 0.08333333333333333, 'organization': 0.041666666666666664, 'within': 0.041666666666666664, 'efficiency': 0.041666666666666664, 'well': 0.041666666666666664, 'power': 0.041666666666666664, 'process': 0.041666666666666664, 'levels': 0.041666666666666664, 'new': 0.041666666666666664, 'strategy': 0.041666666666666664, 'multidisciplinary': 0.041666666666666664, 'societal': 0.041666666666666664, 'risk': 0.041666666666666664, 'organizations': 0.041666666666666664, 'federal': 0.041666666666666664, 'managers': 0.041666666666666664, 'managerial': 0.041666666666666664, 'international': 0.041666666666666664, 'effectiveness': 0.041666666666666664, 'job': 0.041666666666666664, 'support': 0.041666666666666664}"
applications,"{'course': 0.053763440860215055, 'information': 0.043010752688172046, 'design': 0.03225806451612903, 'big': 0.021505376344086023, 'research': 0.021505376344086023, 'exploratory': 0.021505376344086023, 'contemporary': 0.021505376344086023, 'include': 0.021505376344086023, 'linear': 0.021505376344086023, 'integral': 0.021505376344086023, 'eg': 0.021505376344086023, 'vector': 0.021505376344086023, 'chosen': 0.021505376344086023, 'construction': 0.021505376344086023, 'data': 0.021505376344086023, 'courses': 0.021505376344086023, 'problem': 0.010752688172043012, 'random': 0.010752688172043012, 'including': 0.010752688172043012, 'behavioural': 0.010752688172043012, 'ever': 0.010752688172043012, 'business': 0.010752688172043012, 'ecosystems': 0.010752688172043012, 'best': 0.010752688172043012, 'local': 0.010752688172043012, 'manual': 0.010752688172043012, 'behaviour': 0.010752688172043012, 'options': 0.010752688172043012, 'psychology': 0.010752688172043012, 'related': 0.010752688172043012, 'interpersonal': 0.010752688172043012, 'functions': 0.010752688172043012, 'optimization': 0.010752688172043012, 'graphing': 0.010752688172043012, 'derivative': 0.010752688172043012, 'finding': 0.010752688172043012, 'projections': 0.010752688172043012, 'computing': 0.010752688172043012, 'probability': 0.010752688172043012, 'standard': 0.010752688172043012, 'poker': 0.010752688172043012, 'review': 0.010752688172043012, 'curves': 0.010752688172043012, 'computational': 0.010752688172043012, 'applications': 0.010752688172043012, 'graphs': 0.010752688172043012, 'mathematical': 0.010752688172043012, 'riemannian': 0.010752688172043012, 'markovitz': 0.010752688172043012, 'monte': 0.010752688172043012, 'smoothing': 0.010752688172043012, 'drawn': 0.010752688172043012, 'bias': 0.010752688172043012, 'maximum': 0.010752688172043012, 'modelling': 0.010752688172043012, 'concept': 0.010752688172043012, 'programming': 0.010752688172043012, 'professionalism': 0.010752688172043012, 'traditional': 0.010752688172043012, 'program': 0.010752688172043012, 'security': 0.010752688172043012, 'category': 0.010752688172043012, 'wireless': 0.010752688172043012, 'systems': 0.010752688172043012, 'distributed': 0.010752688172043012, 'robotics': 0.010752688172043012, 'computer': 0.010752688172043012, 'mobile': 0.010752688172043012, 'could': 0.010752688172043012, 'machine': 0.010752688172043012, 'topics': 0.010752688172043012}"
